사건번호,품목,hs_code,년월,규제국,중간국,수입국,규제국_중간국_수출량,규제국_수입국_수출량,규제국_중간국_수출총달러,규제국_수입국_수출총달러,규제국_중간국_단가,규제국_수입국_단가,isr_min,isr_best_lag,isr_risk
1,PET필름(1차재심),392062,2012.10,인도,미국,대한민국,541090.0,169886.0,1321997.173,531078.53,2.4432112458186253,3.1260876705555494,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.11,인도,미국,대한민국,483793.0,79198.0,1115029.325,285030.417,2.3047653128507437,3.5989597843379886,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.12,인도,미국,대한민국,549640.0,86774.0,1210176.221,243164.651,2.201761554835892,2.8022754626961994,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2013.01,인도,미국,대한민국,477522.0,67508.0,1083619.615,193672.066,2.2692558981575717,2.8688757776856075,-0.7714285714285715,3,0.7714285714285715
1,PET필름(1차재심),392062,2012.05,인도,벨기에,대한민국,71096.0,121227.0,139521.7,319691.095,1.9624409249465513,2.6371278263093205,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.06,인도,벨기에,대한민국,6018.0,104226.0,21476.177,287113.744,3.568656862745098,2.7547228522633507,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.07,인도,벨기에,대한민국,20287.0,82765.0,45202.197,255364.664,2.228136097007936,3.0854185223222377,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.08,인도,벨기에,대한민국,67902.0,144207.0,132973.12,413411.975,1.9583093281493917,2.8667954745608744,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.09,인도,벨기에,대한민국,39238.0,31083.0,92762.341,91389.58,2.3640945257148682,2.9401788759128786,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.1,인도,벨기에,대한민국,58289.0,169886.0,133787.217,531078.53,2.2952395306146958,3.1260876705555494,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.11,인도,벨기에,대한민국,62010.0,79198.0,148955.925,285030.417,2.4021274794388,3.5989597843379886,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.12,인도,벨기에,대한민국,70871.0,86774.0,182214.69,243164.651,2.571075475159092,2.8022754626961994,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2013.01,인도,벨기에,대한민국,83509.0,67508.0,212233.87,193672.066,2.5414490653701995,2.8688757776856075,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.05,인도,스위스,대한민국,0.0,121227.0,0.0,319691.095,,2.6371278263093205,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.06,인도,스위스,대한민국,2632.0,104226.0,19554.483,287113.744,7.42951481762918,2.7547228522633507,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.07,인도,스위스,대한민국,0.0,82765.0,0.0,255364.664,,3.0854185223222377,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.08,인도,스위스,대한민국,0.0,144207.0,0.0,413411.975,,2.8667954745608744,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.09,인도,스위스,대한민국,0.0,31083.0,0.0,91389.58,,2.9401788759128786,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.1,인도,스위스,대한민국,19580.0,169886.0,49320.849,531078.53,2.5189401940755873,3.1260876705555494,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.11,인도,스위스,대한민국,0.0,79198.0,0.0,285030.417,,3.5989597843379886,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.12,인도,스위스,대한민국,11358.0,86774.0,27858.233,243164.651,2.4527410635675295,2.8022754626961994,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2013.01,인도,스위스,대한민국,18070.0,67508.0,40515.136,193672.066,2.24212152739347,2.8688757776856075,-0.8451542547285166,3,0.8451542547285166
1,PET필름(1차재심),392062,2012.05,인도,이탈리아,대한민국,1376788.0,121227.0,2787382.799,319691.095,2.024554832697554,2.6371278263093205,-0.9276336570439176,3,0.9276336570439176
