사건번호,품목,hs_code,규제국,후보국,분석시작월,window,sr_lag0,sr_lag1,sr_lag2,sr_lag3,sr_min,sr_best_lag,sr_risk,규제국_6개월_수입합,후보국_전체기간_수입합
47,페로실리코망간,720230,인도,말레이시아,2023.07,6,0.08571428571428573,-0.6571428571428573,-0.6,-0.6,-0.6571428571428573,1,0.6571428571428573,2128001.0,58927934.0
47,페로실리코망간,720230,인도,부탄,2023.07,6,0.15179418517972906,0.33394720739540396,0.33394720739540396,-0.12344267996967354,-0.12344267996967354,3,0.12344267996967354,2128001.0,2867000.0
47,페로실리코망간,720230,인도,브라질,2023.07,6,,-0.13093073414159545,-0.39279220242478635,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,2128001.0,19000.0
47,페로실리코망간,720230,인도,조지아,2023.07,6,,-0.13093073414159545,-0.39279220242478635,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,2128001.0,5.0
47,페로실리코망간,720230,인도,중국,2023.07,6,0.13093073414159545,0.30425553170226594,-0.101418510567422,-0.6761234037828133,-0.6761234037828133,3,0.6761234037828133,2128001.0,200034.0
47,페로실리코망간,720230,인도,홍콩,2023.07,6,,-0.13093073414159545,-0.39279220242478635,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,2128001.0,1.0
48,도공(coated) 인쇄용지,4810,일본,남아프리카공화국,2024.03,6,0.6546536707079772,0.39279220242478635,-0.13093073414159545,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,7235707.0,1.0
48,도공(coated) 인쇄용지,4810,일본,네덜란드,2024.03,6,-0.8332380897952965,-0.49377071987869414,0.6761234037828133,0.7775419143502353,-0.8332380897952965,0,0.8332380897952965,7235707.0,7383.0
48,도공(coated) 인쇄용지,4810,일본,뉴질랜드,2024.03,6,-0.8857142857142858,-0.14285714285714288,0.3714285714285715,-0.08571428571428573,-0.8857142857142858,0,0.8857142857142858,7235707.0,550268.0
48,도공(coated) 인쇄용지,4810,일본,대만,2024.03,6,0.3714285714285715,0.08571428571428573,0.6,-0.2571428571428572,-0.2571428571428572,3,0.2571428571428572,7235707.0,854571.0
48,도공(coated) 인쇄용지,4810,일본,덴마크,2024.03,6,-0.08571428571428573,0.028988551782622423,-0.030358837035945815,-0.6982532518267538,-0.6982532518267538,3,0.6982532518267538,7235707.0,80.0
48,도공(coated) 인쇄용지,4810,일본,독일,2024.03,6,0.8285714285714287,-0.2571428571428572,-0.14285714285714288,-0.3142857142857143,-0.3142857142857143,3,0.3142857142857143,7235707.0,2899795.0
48,도공(coated) 인쇄용지,4810,일본,말레이시아,2024.03,6,0.3142857142857143,0.2,0.2,-0.5428571428571429,-0.5428571428571429,3,0.5428571428571429,7235707.0,3567318.0
48,도공(coated) 인쇄용지,4810,일본,멕시코,2024.03,6,0.7775419143502353,0.13522468075656266,-0.6761234037828133,-0.6546536707079772,-0.6761234037828133,2,0.6761234037828133,7235707.0,98.0
48,도공(coated) 인쇄용지,4810,일본,몽골,2024.03,6,-0.39279220242478635,0.13093073414159545,0.6546536707079772,0.39279220242478635,-0.39279220242478635,0,0.39279220242478635,7235707.0,45.0
48,도공(coated) 인쇄용지,4810,일본,미국,2024.03,6,-0.3714285714285715,-0.14285714285714288,-0.08571428571428573,0.14285714285714288,-0.3714285714285715,0,0.3714285714285715,7235707.0,18254316.0
48,도공(coated) 인쇄용지,4810,일본,미얀마,2024.03,6,0.39279220242478635,-0.13093073414159545,-0.6546536707079772,,-0.6546536707079772,2,0.6546536707079772,7235707.0,1.0
48,도공(coated) 인쇄용지,4810,일본,베트남,2024.03,6,0.6,0.08571428571428573,-0.14285714285714288,-0.5428571428571429,-0.5428571428571429,3,0.5428571428571429,7235707.0,326994.0
48,도공(coated) 인쇄용지,4810,일본,벨기에,2024.03,6,-0.50709255283711,0.6546536707079772,0.39279220242478635,-0.13093073414159545,-0.50709255283711,0,0.50709255283711,7235707.0,50652.0
48,도공(coated) 인쇄용지,4810,일본,브라질,2024.03,6,0.16903085094570333,0.39279220242478635,-0.13093073414159545,-0.6546536707079772,-0.6546536707079772,3,0.6546536707079772,7235707.0,23278.0
48,도공(coated) 인쇄용지,4810,일본,세이쉘,2024.03,6,-0.6546536707079772,,,,-0.6546536707079772,0,0.6546536707079772,7235707.0,50.0
48,도공(coated) 인쇄용지,4810,일본,스웨덴,2024.03,6,0.08571428571428573,-0.3142857142857143,0.48571428571428577,0.028571428571428574,-0.3142857142857143,1,0.3142857142857143,7235707.0,3028756.0
48,도공(coated) 인쇄용지,4810,일본,스위스,2024.03,6,,,,-0.39279220242478635,-0.39279220242478635,3,0.39279220242478635,7235707.0,3.0
48,도공(coated) 인쇄용지,4810,일본,스페인,2024.03,6,-0.7589709258986453,-0.50709255283711,0.6546536707079772,0.0,-0.7589709258986453,0,0.7589709258986453,7235707.0,138.0
48,도공(coated) 인쇄용지,4810,일본,싱가포르,2024.03,6,-0.14285714285714288,-0.08571428571428573,0.2571428571428572,-0.2571428571428572,-0.2571428571428572,3,0.2571428571428572,7235707.0,668736.0
48,도공(coated) 인쇄용지,4810,일본,영국,2024.03,6,-0.4285714285714286,-0.7142857142857143,0.3142857142857143,0.48571428571428577,-0.7142857142857143,1,0.7142857142857143,7235707.0,7601319.0
48,도공(coated) 인쇄용지,4810,일본,오스트리아,2024.03,6,0.3714285714285715,-0.2,0.14285714285714288,-0.3714285714285715,-0.3714285714285715,3,0.3714285714285715,7235707.0,1143915.0
48,도공(coated) 인쇄용지,4810,일본,이스라엘,2024.03,6,-0.3188740696088466,0.3768511731740915,0.5797710356524484,-0.14285714285714288,-0.3188740696088466,0,0.3188740696088466,7235707.0,776.0
48,도공(coated) 인쇄용지,4810,일본,이탈리아,2024.03,6,0.7142857142857143,0.08571428571428573,0.14285714285714288,0.08571428571428573,0.08571428571428573,1,0.0,7235707.0,2389356.0
