사건번호,국가,품목,hs_code,년월,수입량,수입총달러,단가,관세부과범위,부과시작일,부과종료일,규제국목록,규제국여부
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,387242.0,1724034.0,4.452084226401062,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,422437.0,2175339.0,5.1494992152676025,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,618026.0,3023587.0,4.8923297725338415,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,700271.0,3387127.0,4.836880293486379,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,658942.0,2452611.0,3.722043821762765,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,773363.0,3077289.0,3.979100370718537,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,553089.0,2042426.0,3.6927619243919154,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,464272.0,1902760.0,4.098373367336389,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,544411.0,2326096.0,4.272683689344999,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,569965.0,2628024.0,4.61085154351583,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,대만,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,537448.0,2384808.0,4.437281374198062,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,18.0,222.0,12.333333333333334,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,덴마크,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,12138.0,12138.0,1.0,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,도미니카 공화국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,27107.0,183872.0,6.783192533293983,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,19379.0,120768.0,6.231900510862274,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,26388.0,153772.0,5.827345763225709,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,18010.0,105282.0,5.845752359800111,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,19231.0,134350.0,6.986116166606001,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,18040.0,106643.0,5.911474501108647,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,25562.0,157206.0,6.149988263829122,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,23459.0,138072.0,5.885672876081674,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,17583.0,100803.0,5.732980720013649,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,27399.0,209091.0,7.631336910106208,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,24142.0,155333.0,6.434139673597879,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,독일,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,16955.0,97219.0,5.73394278973754,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,56806.0,174394.0,3.0699926064148153,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,94915.0,280028.0,2.9503029025970604,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,152816.0,458289.0,2.99895953303319,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,57120.0,170217.0,2.9799894957983195,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,38034.0,111440.0,2.93000999106063,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,38305.0,112234.0,2.9300091371883568,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,38318.0,112272.0,2.9300067853228247,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,76497.0,224136.0,2.929997254794306,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,러시아 연방,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,37888.0,111770.0,2.9500105574324325,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,100.0,681.0,6.81,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,룩셈부르그,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,4669033.0,7903094.0,1.6926618423986295,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,4658807.0,7624925.0,1.636669001312997,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,5307461.0,8844409.0,1.6664105492249495,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,5551974.0,9015390.0,1.6238170423708758,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,6245940.0,9954428.0,1.5937437759568616,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,5244677.0,8527749.0,1.625981733479488,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,5352913.0,8673076.0,1.6202534956200483,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,5603733.0,8821813.0,1.5742743274884796,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,3813933.0,6469410.0,1.6962568561115259,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,4367959.0,7386641.0,1.6910966884075607,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,3854216.0,6328881.0,1.642067024785326,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,말레이시아,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,4030692.0,6179068.0,1.5330042583258656,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",True
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,10476.0,95640.0,9.129438717067583,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,1387.0,23023.0,16.59913482335977,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,10140.0,87712.0,8.65009861932939,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,287.0,11674.0,40.67595818815331,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,429.0,13874.0,32.34032634032634,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,38.0,181.0,4.7631578947368425,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,1200.0,8112.0,6.76,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,멕시코,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,371.0,12322.0,33.21293800539083,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,30999.0,918247.0,29.621826510532596,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,41876.0,1819927.0,43.459905435094086,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,46263.0,1120749.0,24.225601452564685,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,191193.0,3251306.0,17.00536107493475,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,29264.0,353392.0,12.075997813012576,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,92496.0,2203943.0,23.82744118664591,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,112825.0,1103291.0,9.778781298471083,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,233188.0,2388929.0,10.244648095099233,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,105929.0,1415669.0,13.36431949702159,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,142724.0,2125605.0,14.893115383537458,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,26970.0,1400561.0,51.93032999629218,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,미국,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,106538.0,1273510.0,11.953575250145487,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,30.0,74.0,2.466666666666667,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,1.0,8.0,8.0,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,5056.0,19767.0,3.909612341772152,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,24.0,83.0,3.4583333333333335,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,방글라데시,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,20.0,69.0,3.45,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,935112.0,2767460.0,2.9594957609355883,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,566135.0,1604236.0,2.8336633488478897,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,913840.0,2923722.0,3.1993806355598355,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,871614.0,2614139.0,2.9991934503117204,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,748546.0,2162297.0,2.8886628209889573,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,616491.0,1937325.0,3.1425032968851125,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,583463.0,1843376.0,3.1593708598488677,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,974844.0,3171030.0,3.252858918965496,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,1005105.0,3327351.0,3.3104511468951006,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,1145450.0,3543902.0,3.0938949757737135,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,997854.0,3155140.0,3.1619254921060596,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,베트남,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,743098.0,2440755.0,3.28456677315778,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,5600.0,33463.0,5.975535714285714,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,1306.0,7526.0,5.762633996937213,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,5600.0,34242.0,6.114642857142857,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,5217.0,31209.0,5.982173663024727,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,6812.0,40415.0,5.932912507339989,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.09,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.10,5600.0,31187.0,5.569107142857143,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨기에,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.11,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2013.12,22.0,2997.0,136.22727272727272,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.01,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.02,13.0,1729.0,133.0,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.03,28.0,1126.0,40.214285714285715,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.04,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.05,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.06,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.07,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
8,벨라루스,폴리에스테르 장섬유 연신가공사(2차재심),5402,2014.08,0.0,0.0,,8.69~2.22,2013-12-20,2016-12-19,"중국,대만,말레이시아",False
